Country,Cont,Cont_Det,Pop,Date,Cases,Deaths,Cases_cum,Deaths_cum,Deaths_Ratio_cum,Deaths_per1MPop,days_since_1_per5M
Togo,AF,AF,7.89,2020-04-02,2,1,36,2,0.05555555555555555,0.25,1
Togo,AF,AF,7.89,2020-04-03,3,0,39,2,0.05128205128205128,0.25,2
Togo,AF,AF,7.89,2020-04-04,1,1,40,3,0.075,0.38,3
Togo,AF,AF,7.89,2020-04-05,1,0,41,3,0.07317073170731707,0.38,4
Togo,AF,AF,7.89,2020-04-06,3,0,44,3,0.06818181818181818,0.38,5
Togo,AF,AF,7.89,2020-04-07,14,0,58,3,0.05172413793103448,0.38,6
Togo,AF,AF,7.89,2020-04-08,7,0,65,3,0.046153846153846156,0.38,7
Togo,AF,AF,7.89,2020-04-09,5,0,70,3,0.04285714285714286,0.38,8
Togo,AF,AF,7.89,2020-04-10,3,0,73,3,0.0410958904109589,0.38,9
Togo,AF,AF,7.89,2020-04-11,3,0,76,3,0.039473684210526314,0.38,10
Togo,AF,AF,7.89,2020-04-12,0,0,76,3,0.039473684210526314,0.38,11
Togo,AF,AF,7.89,2020-04-13,0,0,76,3,0.039473684210526314,0.38,12
Togo,AF,AF,7.89,2020-04-14,1,0,77,3,0.03896103896103896,0.38,13
Togo,AF,AF,7.89,2020-04-15,0,0,77,3,0.03896103896103896,0.38,14
Togo,AF,AF,7.89,2020-04-16,4,0,81,3,0.037037037037037035,0.38,15
Togo,AF,AF,7.89,2020-04-17,0,2,81,5,0.06172839506172839,0.63,16
Togo,AF,AF,7.89,2020-04-18,2,0,83,5,0.060240963855421686,0.63,17
Togo,AF,AF,7.89,2020-04-19,1,0,84,5,0.05952380952380952,0.63,18
Togo,AF,AF,7.89,2020-04-20,0,0,84,5,0.05952380952380952,0.63,19
Togo,AF,AF,7.89,2020-04-21,0,1,84,6,0.07142857142857142,0.76,20
Togo,AF,AF,7.89,2020-04-22,2,0,86,6,0.06976744186046512,0.76,21
Togo,AF,AF,7.89,2020-04-23,2,0,88,6,0.06818181818181818,0.76,22
Togo,AF,AF,7.89,2020-04-24,0,0,88,6,0.06818181818181818,0.76,23
Togo,AF,AF,7.89,2020-04-25,2,0,90,6,0.06666666666666667,0.76,24
Togo,AF,AF,7.89,2020-04-26,6,0,96,6,0.0625,0.76,25
Togo,AF,AF,7.89,2020-04-27,2,0,98,6,0.061224489795918366,0.76,26
Togo,AF,AF,7.89,2020-04-28,1,0,99,6,0.06060606060606061,0.76,27
Trinidad_And_Tobago,SA,SA,1.39,2020-03-13,1,0,1,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-14,1,0,2,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-15,0,0,2,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-16,2,0,4,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-17,1,0,5,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-18,2,0,7,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-19,2,0,9,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-20,0,0,9,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-21,0,0,9,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-22,40,0,49,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-23,1,0,50,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-24,1,0,51,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-25,6,0,57,0,0.0,0.0,0
Trinidad_And_Tobago,SA,SA,1.39,2020-03-26,3,1,60,1,0.016666666666666666,0.72,1
Trinidad_And_Tobago,SA,SA,1.39,2020-03-27,5,0,65,1,0.015384615384615385,0.72,2
Trinidad_And_Tobago,SA,SA,1.39,2020-03-28,1,1,66,2,0.030303030303030304,1.44,3
Trinidad_And_Tobago,SA,SA,1.39,2020-03-29,8,0,74,2,0.02702702702702703,1.44,4
Trinidad_And_Tobago,SA,SA,1.39,2020-03-30,4,1,78,3,0.038461538461538464,2.16,5
Trinidad_And_Tobago,SA,SA,1.39,2020-03-31,7,0,85,3,0.03529411764705882,2.16,6
Trinidad_And_Tobago,SA,SA,1.39,2020-04-01,2,0,87,3,0.034482758620689655,2.16,7
Trinidad_And_Tobago,SA,SA,1.39,2020-04-02,2,2,89,5,0.056179775280898875,3.6,8
Trinidad_And_Tobago,SA,SA,1.39,2020-04-03,8,1,97,6,0.061855670103092786,4.32,9
Trinidad_And_Tobago,SA,SA,1.39,2020-04-04,3,0,100,6,0.06,4.32,10
Trinidad_And_Tobago,SA,SA,1.39,2020-04-05,3,0,103,6,0.05825242718446602,4.32,11
Trinidad_And_Tobago,SA,SA,1.39,2020-04-06,1,1,104,7,0.0673076923076923,5.04,12
Trinidad_And_Tobago,SA,SA,1.39,2020-04-07,1,1,105,8,0.0761904761904762,5.76,13
Trinidad_And_Tobago,SA,SA,1.39,2020-04-08,2,0,107,8,0.07476635514018691,5.76,14
Trinidad_And_Tobago,SA,SA,1.39,2020-04-09,0,0,107,8,0.07476635514018691,5.76,15
Trinidad_And_Tobago,SA,SA,1.39,2020-04-10,2,0,109,8,0.07339449541284404,5.76,16
Trinidad_And_Tobago,SA,SA,1.39,2020-04-11,0,0,109,8,0.07339449541284404,5.76,17
Trinidad_And_Tobago,SA,SA,1.39,2020-04-12,3,0,112,8,0.07142857142857142,5.76,18
Trinidad_And_Tobago,SA,SA,1.39,2020-04-13,1,0,113,8,0.07079646017699115,5.76,19
Trinidad_And_Tobago,SA,SA,1.39,2020-04-14,0,0,113,8,0.07079646017699115,5.76,20
Trinidad_And_Tobago,SA,SA,1.39,2020-04-15,0,0,113,8,0.07079646017699115,5.76,21
Trinidad_And_Tobago,SA,SA,1.39,2020-04-16,1,0,114,8,0.07017543859649122,5.76,22
Trinidad_And_Tobago,SA,SA,1.39,2020-04-17,0,0,114,8,0.07017543859649122,5.76,23
Trinidad_And_Tobago,SA,SA,1.39,2020-04-18,0,0,114,8,0.07017543859649122,5.76,24
Trinidad_And_Tobago,SA,SA,1.39,2020-04-19,0,0,114,8,0.07017543859649122,5.76,25
Trinidad_And_Tobago,SA,SA,1.39,2020-04-20,0,0,114,8,0.07017543859649122,5.76,26
Trinidad_And_Tobago,SA,SA,1.39,2020-04-21,0,0,114,8,0.07017543859649122,5.76,27
Trinidad_And_Tobago,SA,SA,1.39,2020-04-22,1,0,115,8,0.06956521739130435,5.76,28
Trinidad_And_Tobago,SA,SA,1.39,2020-04-23,0,0,115,8,0.06956521739130435,5.76,29
Trinidad_And_Tobago,SA,SA,1.39,2020-04-24,0,0,115,8,0.06956521739130435,5.76,30
Trinidad_And_Tobago,SA,SA,1.39,2020-04-25,0,0,115,8,0.06956521739130435,5.76,31
Trinidad_And_Tobago,SA,SA,1.39,2020-04-26,0,0,115,8,0.06956521739130435,5.76,32
Trinidad_And_Tobago,SA,SA,1.39,2020-04-27,1,0,116,8,0.06896551724137931,5.76,33
Trinidad_And_Tobago,SA,SA,1.39,2020-04-28,0,0,116,8,0.06896551724137931,5.76,34
Tunisia,AF,AF,11.57,2020-03-03,1,0,1,0,0.0,0.0,0
Tunisia,AF,AF,11.57,2020-03-10,1,0,2,0,0.0,0.0,0
Tunisia,AF,AF,11.57,2020-03-11,3,0,5,0,0.0,0.0,0
Tunisia,AF,AF,11.57,2020-03-12,2,0,7,0,0.0,0.0,0
Tunisia,AF,AF,11.57,2020-03-13,6,0,13,0,0.0,0.0,0
Tunisia,AF,AF,11.57,2020-03-14,3,0,16,0,0.0,0.0,0
Tunisia,AF,AF,11.57,2020-03-15,0,0,16,0,0.0,0.0,0
Tunisia,AF,AF,11.57,2020-03-16,2,0,18,0,0.0,0.0,0
Tunisia,AF,AF,11.57,2020-03-17,2,0,20,0,0.0,0.0,0
Tunisia,AF,AF,11.57,2020-03-18,4,0,24,0,0.0,0.0,0
Tunisia,AF,AF,11.57,2020-03-19,5,0,29,0,0.0,0.0,0
Tunisia,AF,AF,11.57,2020-03-20,10,0,39,0,0.0,0.0,0
Tunisia,AF,AF,11.57,2020-03-21,15,1,54,1,0.018518518518518517,0.09,0
Tunisia,AF,AF,11.57,2020-03-22,6,0,60,1,0.016666666666666666,0.09,0
Tunisia,AF,AF,11.57,2020-03-23,15,2,75,3,0.04,0.26,1
Tunisia,AF,AF,11.57,2020-03-24,14,0,89,3,0.033707865168539325,0.26,2
Tunisia,AF,AF,11.57,2020-03-25,25,0,114,3,0.02631578947368421,0.26,3
Tunisia,AF,AF,11.57,2020-03-26,59,2,173,5,0.028901734104046242,0.43,4
Tunisia,AF,AF,11.57,2020-03-27,0,0,173,5,0.028901734104046242,0.43,5
Tunisia,AF,AF,11.57,2020-03-28,54,1,227,6,0.02643171806167401,0.52,6
Tunisia,AF,AF,11.57,2020-03-29,0,0,227,6,0.02643171806167401,0.52,7
Tunisia,AF,AF,11.57,2020-03-30,51,2,278,8,0.02877697841726619,0.69,8
Tunisia,AF,AF,11.57,2020-03-31,34,0,312,8,0.02564102564102564,0.69,9
Tunisia,AF,AF,11.57,2020-04-01,50,1,362,9,0.024861878453038673,0.78,10
Tunisia,AF,AF,11.57,2020-04-02,32,1,394,10,0.025380710659898477,0.86,11
Tunisia,AF,AF,11.57,2020-04-03,61,3,455,13,0.02857142857142857,1.12,12
Tunisia,AF,AF,11.57,2020-04-04,0,0,455,13,0.02857142857142857,1.12,13
Tunisia,AF,AF,11.57,2020-04-05,40,5,495,18,0.03636363636363636,1.56,14
Tunisia,AF,AF,11.57,2020-04-06,58,1,553,19,0.034358047016274866,1.64,15
Tunisia,AF,AF,11.57,2020-04-07,21,3,574,22,0.03832752613240418,1.9,16
Tunisia,AF,AF,11.57,2020-04-08,22,0,596,22,0.03691275167785235,1.9,17
Tunisia,AF,AF,11.57,2020-04-09,27,1,623,23,0.03691813804173355,1.99,18
Tunisia,AF,AF,11.57,2020-04-10,20,2,643,25,0.038880248833592534,2.16,19
Tunisia,AF,AF,11.57,2020-04-11,28,0,671,25,0.037257824143070044,2.16,20
Tunisia,AF,AF,11.57,2020-04-12,14,3,685,28,0.040875912408759124,2.42,21
Tunisia,AF,AF,11.57,2020-04-13,22,3,707,31,0.04384724186704385,2.68,22
Tunisia,AF,AF,11.57,2020-04-14,19,3,726,34,0.046831955922865015,2.94,23
Tunisia,AF,AF,11.57,2020-04-15,21,0,747,34,0.04551539491298527,2.94,24
Tunisia,AF,AF,11.57,2020-04-16,33,1,780,35,0.04487179487179487,3.03,25
Tunisia,AF,AF,11.57,2020-04-17,42,2,822,37,0.045012165450121655,3.2,26
Tunisia,AF,AF,11.57,2020-04-18,42,0,864,37,0.04282407407407408,3.2,27
Tunisia,AF,AF,11.57,2020-04-19,2,0,866,37,0.042725173210161664,3.2,28
Tunisia,AF,AF,11.57,2020-04-20,13,1,879,38,0.04323094425483504,3.28,29
Tunisia,AF,AF,11.57,2020-04-21,5,0,884,38,0.042986425339366516,3.28,30
Tunisia,AF,AF,11.57,2020-04-22,17,0,901,38,0.042175360710321866,3.28,31
Tunisia,AF,AF,11.57,2020-04-23,0,0,901,38,0.042175360710321866,3.28,32
Tunisia,AF,AF,11.57,2020-04-24,17,0,918,38,0.04139433551198257,3.28,33
Tunisia,AF,AF,11.57,2020-04-25,4,0,922,38,0.04121475054229935,3.28,34
Tunisia,AF,AF,11.57,2020-04-26,17,0,939,38,0.04046858359957402,3.28,35
Tunisia,AF,AF,11.57,2020-04-27,10,0,949,38,0.040042149631190724,3.28,36
Tunisia,AF,AF,11.57,2020-04-28,18,1,967,39,0.04033092037228542,3.37,37
Turkey,AS,ME,82.32,2020-03-12,1,0,1,0,0.0,0.0,0
Turkey,AS,ME,82.32,2020-03-13,1,0,2,0,0.0,0.0,0
Turkey,AS,ME,82.32,2020-03-16,16,0,18,0,0.0,0.0,0
Turkey,AS,ME,82.32,2020-03-17,29,0,47,0,0.0,0.0,0
Turkey,AS,ME,82.32,2020-03-18,51,0,98,0,0.0,0.0,0
Turkey,AS,ME,82.32,2020-03-19,93,1,191,1,0.005235602094240838,0.01,0
Turkey,AS,ME,82.32,2020-03-20,168,3,359,4,0.011142061281337047,0.05,0
Turkey,AS,ME,82.32,2020-03-21,311,5,670,9,0.013432835820895522,0.11,0
Turkey,AS,ME,82.32,2020-03-22,277,12,947,21,0.022175290390707498,0.26,1
Turkey,AS,ME,82.32,2020-03-23,289,9,1236,30,0.024271844660194174,0.36,2
Turkey,AS,ME,82.32,2020-03-24,293,7,1529,37,0.02419882275997384,0.45,3
Turkey,AS,ME,82.32,2020-03-25,343,7,1872,44,0.023504273504273504,0.53,4
Turkey,AS,ME,82.32,2020-03-26,561,15,2433,59,0.02424989724619811,0.72,5
Turkey,AS,ME,82.32,2020-03-27,1196,16,3629,75,0.020666850372003307,0.91,6
Turkey,AS,ME,82.32,2020-03-28,2069,17,5698,92,0.016146016146016146,1.12,7
Turkey,AS,ME,82.32,2020-03-29,1704,16,7402,108,0.01459065117535801,1.31,8
Turkey,AS,ME,82.32,2020-03-30,1815,23,9217,131,0.014212867527395031,1.59,9
Turkey,AS,ME,82.32,2020-03-31,1610,37,10827,168,0.015516763646439457,2.04,10
Turkey,AS,ME,82.32,2020-04-01,2704,46,13531,214,0.015815534698100656,2.6,11
Turkey,AS,ME,82.32,2020-04-02,2148,63,15679,277,0.017666943044837045,3.36,12
Turkey,AS,ME,82.32,2020-04-03,2456,79,18135,356,0.019630548662806727,4.32,13
Turkey,AS,ME,82.32,2020-04-04,2786,69,20921,425,0.020314516514506956,5.16,14
Turkey,AS,ME,82.32,2020-04-05,3013,76,23934,501,0.020932564552519427,6.09,15
Turkey,AS,ME,82.32,2020-04-06,3135,73,27069,574,0.02120506852857512,6.97,16
Turkey,AS,ME,82.32,2020-04-07,3148,75,30217,649,0.021477975973789587,7.88,17
Turkey,AS,ME,82.32,2020-04-08,3892,76,34109,725,0.021255387141223724,8.81,18
Turkey,AS,ME,82.32,2020-04-09,4117,87,38226,812,0.021242086537958456,9.86,19
Turkey,AS,ME,82.32,2020-04-10,4056,96,42282,908,0.02147485927817984,11.03,20
Turkey,AS,ME,82.32,2020-04-11,4747,98,47029,1006,0.02139105658210891,12.22,21
Turkey,AS,ME,82.32,2020-04-12,5138,95,52167,1101,0.02110529645177986,13.37,22
Turkey,AS,ME,82.32,2020-04-13,4789,97,56956,1198,0.021033780462111105,14.55,23
Turkey,AS,ME,82.32,2020-04-14,4093,98,61049,1296,0.02122884895739488,15.74,24
Turkey,AS,ME,82.32,2020-04-15,4062,107,65111,1403,0.02154781834098693,17.04,25
Turkey,AS,ME,82.32,2020-04-16,4281,115,69392,1518,0.021875720544154945,18.44,26
Turkey,AS,ME,82.32,2020-04-17,4801,125,74193,1643,0.02214494628873344,19.96,27
Turkey,AS,ME,82.32,2020-04-18,4353,126,78546,1769,0.022521834339113384,21.49,28
Turkey,AS,ME,82.32,2020-04-19,3783,121,82329,1890,0.02295667383303575,22.96,29
Turkey,AS,ME,82.32,2020-04-20,3977,127,86306,2017,0.023370333464649038,24.5,30
Turkey,AS,ME,82.32,2020-04-21,4674,123,90980,2140,0.02352165311057375,26.0,31
Turkey,AS,ME,82.32,2020-04-22,4611,119,95591,2259,0.02363193187643188,27.44,32
Turkey,AS,ME,82.32,2020-04-23,3083,117,98674,2376,0.02407929140401727,28.86,33
Turkey,AS,ME,82.32,2020-04-24,3116,115,101790,2491,0.024471952058158955,30.26,34
Turkey,AS,ME,82.32,2020-04-25,3122,109,104912,2600,0.024782675003812718,31.58,35
Turkey,AS,ME,82.32,2020-04-26,2861,106,107773,2706,0.02510832954450558,32.87,36
Turkey,AS,ME,82.32,2020-04-27,2357,99,110130,2805,0.025469899210024516,34.07,37
Turkey,AS,ME,82.32,2020-04-28,2131,95,112261,2900,0.025832657824177586,35.23,38
Turks_And_Caicos_Islands,SA,SA,0.03,2020-03-25,1,0,1,0,0.0,0.0,0
Turks_And_Caicos_Islands,SA,SA,0.03,2020-03-26,0,0,1,0,0.0,0.0,0
Turks_And_Caicos_Islands,SA,SA,0.03,2020-03-27,1,0,2,0,0.0,0.0,0
Turks_And_Caicos_Islands,SA,SA,0.03,2020-03-28,0,0,2,0,0.0,0.0,0
Turks_And_Caicos_Islands,SA,SA,0.03,2020-03-29,3,0,5,0,0.0,0.0,0
Turks_And_Caicos_Islands,SA,SA,0.03,2020-03-30,0,0,5,0,0.0,0.0,0
Turks_And_Caicos_Islands,SA,SA,0.03,2020-03-31,0,0,5,0,0.0,0.0,0
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-01,0,0,5,0,0.0,0.0,0
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-02,0,0,5,0,0.0,0.0,0
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-03,0,0,5,0,0.0,0.0,0
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-04,0,0,5,0,0.0,0.0,0
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-05,0,0,5,0,0.0,0.0,0
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-06,0,1,5,1,0.2,33.33,1
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-07,3,0,8,1,0.125,33.33,2
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-08,0,0,8,1,0.125,33.33,3
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-09,0,0,8,1,0.125,33.33,4
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-10,0,0,8,1,0.125,33.33,5
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-11,1,0,9,1,0.1111111111111111,33.33,6
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-12,0,0,9,1,0.1111111111111111,33.33,7
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-13,0,0,9,1,0.1111111111111111,33.33,8
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-14,1,0,10,1,0.1,33.33,9
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-15,0,0,10,1,0.1,33.33,10
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-16,1,0,11,1,0.09090909090909091,33.33,11
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-17,0,0,11,1,0.09090909090909091,33.33,12
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-18,0,0,11,1,0.09090909090909091,33.33,13
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-19,0,0,11,1,0.09090909090909091,33.33,14
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-20,0,0,11,1,0.09090909090909091,33.33,15
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-21,0,0,11,1,0.09090909090909091,33.33,16
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-22,0,0,11,1,0.09090909090909091,33.33,17
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-23,0,0,11,1,0.09090909090909091,33.33,18
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-24,0,0,11,1,0.09090909090909091,33.33,19
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-25,0,0,11,1,0.09090909090909091,33.33,20
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-26,0,0,11,1,0.09090909090909091,33.33,21
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-27,0,0,11,1,0.09090909090909091,33.33,22
Turks_And_Caicos_Islands,SA,SA,0.03,2020-04-28,1,0,12,1,0.08333333333333333,33.33,23
UK,EU,EU,66.49,2020-01-31,2,0,2,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-01,0,0,2,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-02,0,0,2,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-03,0,0,2,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-04,0,0,2,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-05,0,0,2,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-06,0,0,2,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-07,1,0,3,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-08,0,0,3,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-09,1,0,4,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-10,0,0,4,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-11,4,0,8,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-12,0,0,8,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-13,1,0,9,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-14,0,0,9,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-15,0,0,9,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-16,0,0,9,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-17,0,0,9,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-18,0,0,9,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-19,0,0,9,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-20,0,0,9,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-21,0,0,9,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-22,0,0,9,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-23,0,0,9,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-24,4,0,13,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-25,0,0,13,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-26,0,0,13,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-27,0,0,13,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-28,3,0,16,0,0.0,0.0,0
UK,EU,EU,66.49,2020-02-29,2,0,18,0,0.0,0.0,0
UK,EU,EU,66.49,2020-03-01,5,0,23,0,0.0,0.0,0
UK,EU,EU,66.49,2020-03-02,13,0,36,0,0.0,0.0,0
UK,EU,EU,66.49,2020-03-03,4,0,40,0,0.0,0.0,0
UK,EU,EU,66.49,2020-03-04,11,0,51,0,0.0,0.0,0
UK,EU,EU,66.49,2020-03-05,34,0,85,0,0.0,0.0,0
UK,EU,EU,66.49,2020-03-06,30,1,115,1,0.008695652173913044,0.02,0
UK,EU,EU,66.49,2020-03-07,48,0,163,1,0.006134969325153374,0.02,0
UK,EU,EU,66.49,2020-03-08,43,1,206,2,0.009708737864077669,0.03,0
UK,EU,EU,66.49,2020-03-09,67,1,273,3,0.01098901098901099,0.05,0
UK,EU,EU,66.49,2020-03-10,48,2,321,5,0.01557632398753894,0.08,0
UK,EU,EU,66.49,2020-03-11,52,1,373,6,0.0160857908847185,0.09,0
UK,EU,EU,66.49,2020-03-12,83,0,456,6,0.013157894736842105,0.09,0
UK,EU,EU,66.49,2020-03-13,134,4,590,10,0.01694915254237288,0.15,0
UK,EU,EU,66.49,2020-03-14,117,0,707,10,0.014144271570014143,0.15,0
UK,EU,EU,66.49,2020-03-15,433,11,1140,21,0.018421052631578946,0.32,1
UK,EU,EU,66.49,2020-03-16,251,14,1391,35,0.02516175413371675,0.53,2
UK,EU,EU,66.49,2020-03-17,152,20,1543,55,0.0356448476992871,0.83,3
UK,EU,EU,66.49,2020-03-18,407,5,1950,60,0.03076923076923077,0.9,4
UK,EU,EU,66.49,2020-03-19,680,43,2630,103,0.039163498098859315,1.55,5
UK,EU,EU,66.49,2020-03-20,647,41,3277,144,0.04394263045468416,2.17,6
UK,EU,EU,66.49,2020-03-21,706,33,3983,177,0.04443886517700226,2.66,7
UK,EU,EU,66.49,2020-03-22,1035,56,5018,233,0.046432841769629335,3.5,8
UK,EU,EU,66.49,2020-03-23,665,48,5683,281,0.049445715291219425,4.23,9
UK,EU,EU,66.49,2020-03-24,967,54,6650,335,0.05037593984962406,5.04,10
UK,EU,EU,66.49,2020-03-25,1427,87,8077,422,0.05224712145598613,6.35,11
UK,EU,EU,66.49,2020-03-26,1452,41,9529,463,0.048588519257004935,6.96,12
UK,EU,EU,66.49,2020-03-27,2129,115,11658,578,0.04957968776805627,8.69,13
UK,EU,EU,66.49,2020-03-28,2885,181,14543,759,0.052190057072130924,11.42,14
UK,EU,EU,66.49,2020-03-29,2546,260,17089,1019,0.05962900111182632,15.33,15
UK,EU,EU,66.49,2020-03-30,2433,209,19522,1228,0.06290339104599939,18.47,16
UK,EU,EU,66.49,2020-03-31,2619,180,22141,1408,0.06359243033286663,21.18,17
UK,EU,EU,66.49,2020-04-01,3009,381,25150,1789,0.07113320079522863,26.91,18
UK,EU,EU,66.49,2020-04-02,4324,743,29474,2532,0.08590622243333107,38.08,19
UK,EU,EU,66.49,2020-04-03,4244,389,33718,2921,0.08663028649386084,43.93,20
UK,EU,EU,66.49,2020-04-04,4450,684,38168,3605,0.09445084887864179,54.22,21
UK,EU,EU,66.49,2020-04-05,3735,708,41903,4313,0.10292819129895234,64.87,22
UK,EU,EU,66.49,2020-04-06,5903,621,47806,4934,0.10320880224239636,74.21,23
UK,EU,EU,66.49,2020-04-07,3802,439,51608,5373,0.10411176561773368,80.81,24
UK,EU,EU,66.49,2020-04-08,3634,786,55242,6159,0.11149125665254697,92.63,25
UK,EU,EU,66.49,2020-04-09,5491,938,60733,7097,0.11685574564075543,106.74,26
UK,EU,EU,66.49,2020-04-10,4344,881,65077,7978,0.12259323570539515,119.99,27
UK,EU,EU,66.49,2020-04-11,5195,980,70272,8958,0.12747609289617487,134.73,28
UK,EU,EU,66.49,2020-04-12,8719,917,78991,9875,0.12501424212885012,148.52,29
UK,EU,EU,66.49,2020-04-13,5288,737,84279,10612,0.12591511527189453,159.6,30
UK,EU,EU,66.49,2020-04-14,4342,717,88621,11329,0.127836517304025,170.39,31
UK,EU,EU,66.49,2020-04-15,5252,778,93873,12107,0.12897212190938823,182.09,32
UK,EU,EU,66.49,2020-04-16,4603,761,98476,12868,0.13067143263333197,193.53,33
UK,EU,EU,66.49,2020-04-17,4617,861,103093,13729,0.1331710203408573,206.48,34
UK,EU,EU,66.49,2020-04-18,5599,847,108692,14576,0.13410370588451773,219.22,35
UK,EU,EU,66.49,2020-04-19,5525,888,114217,15464,0.13539140408170414,232.58,36
UK,EU,EU,66.49,2020-04-20,5850,596,120067,16060,0.13375865141962404,241.54,37
UK,EU,EU,66.49,2020-04-21,4676,449,124743,16509,0.13234409946850725,248.29,38
UK,EU,EU,66.49,2020-04-22,4301,828,129044,17337,0.1343495241932984,260.75,39
UK,EU,EU,66.49,2020-04-23,4451,763,133495,18100,0.13558560245702087,272.22,40
UK,EU,EU,66.49,2020-04-24,4583,638,138078,18738,0.13570590535784122,281.82,41
UK,EU,EU,66.49,2020-04-25,5386,768,143464,19506,0.13596442313054147,293.37,42
UK,EU,EU,66.49,2020-04-26,4913,813,148377,20319,0.13694170929456723,305.59,43
UK,EU,EU,66.49,2020-04-27,4463,413,152840,20732,0.1356451190787752,311.81,44
UK,EU,EU,66.49,2020-04-28,4309,360,157149,21092,0.13421657153402186,317.22,45
USA,NA,NA,327.17,2020-01-21,1,0,1,0,0.0,0.0,0
USA,NA,NA,327.17,2020-01-22,0,0,1,0,0.0,0.0,0
USA,NA,NA,327.17,2020-01-23,0,0,1,0,0.0,0.0,0
USA,NA,NA,327.17,2020-01-24,0,0,1,0,0.0,0.0,0
USA,NA,NA,327.17,2020-01-25,1,0,2,0,0.0,0.0,0
USA,NA,NA,327.17,2020-01-26,0,0,2,0,0.0,0.0,0
USA,NA,NA,327.17,2020-01-27,3,0,5,0,0.0,0.0,0
USA,NA,NA,327.17,2020-01-28,0,0,5,0,0.0,0.0,0
